OID_	IDENT	NAME	UPPER_DESC	UPPER_VAL	UPPER_UOM	UPPER_CODE	LOWER_DESC	LOWER_VAL	LOWER_UOM	LOWER_CODE	TYPE_CODE	LOCAL_TYPE	CLASS	MIL_CODE	COMM_NAME	LEVEL	SECTOR	ONSHORE	EXCLUSION	WKHR_CODE	WKHR_RMK	DST	GMTOFFSET	SHAPE_Leng	SHAPE_Area	AirCheck
4911	 	OGDEN-HINCKLEY AIRPORT CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.247749316	0.069756017	Pass
4912	 	TOLEDO CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.87143137	0.028649325	Pass
4913	PSC	PASCO CLASS E2	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.740078249	0.031161265	Fail
4914	MTN	"BALTIMORE, MARTIN STATE AIRPORT CLASS D"	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.788241943	0.031641879	Fail
4915	 	ARKANSAS CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	22.09509517	13.58538171	Pass
4916	 	IOWA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	20.72166726	15.85758177	Pass
4917	 	KANSAS CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	21.41463704	22.004719	Pass
4918	UAO	AURORA CLASS D	TI	2700	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.592356224	0.02007609	Fail
4919	UAO	AURORA CLASS D	TI	2700	FT	MSL	 	1500	FT	MSL	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.129258639	0.000948853	Pass
4920	UAO	AURORA CLASS D	TI	2700	FT	MSL	 	1500	FT	MSL	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.116492593	0.000490183	Pass
4921	CKB	CLARKSBURG CLASS D	TI	3700	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.493327116	0.018911397	Fail
4922	PSC	PASCO CLASS D	TI	2900	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.740078249	0.031161265	Fail
4923	HIF	OGDEN HILL AFB CLASS D	TNI	7800	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.542056554	0.021548077	Fail
4924	OGD	OGDEN-HINCKLEY AIRPORT CLASS D	TNI	7800	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.530619277	0.016018534	Fail
4925	IXD	"OLATHE, NEW CENTURY AIRCENTER CLASS D"	TI	3600	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.540297281	0.018321667	Fail
4926	STS	SANTA ROSA CLASS D	TI	2600	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.514049266	0.020575727	Fail
4927	UAO	AURORA CLASS E2	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	H24	 	 	 	0.56409055	0.021025727	Fail
4928	UAO	AURORA CLASS E2	AA	-9998	 	 	 	1500	FT	MSL	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	H24	 	 	 	0.116492593	0.000490183	Pass
4929	HIF	OGDEN HILL AFB CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	0.465607648	0.011728226	Fail
4930	 	MISSOURI CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	24.89077472	18.61499882	Pass
4931	MTN	"BALTIMORE, MARTIN STATE AIRPORT CLASS E2"	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.690688707	0.033471707	Fail
4932	MTN	"BALTIMORE, MARTIN STATE ARPT CLASS E4"	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.553992525	0.013070963	Fail
4933	CKB	CLARKSBURG CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.517726829	0.013933339	Fail
4934	 	GAMBELL CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.887027642	0.183343141	Pass
4935	 	GAMBELL CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	4.345825299	0.857560711	Pass
4936	 	TRACY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.977918005	0.036290848	Pass
4937	 	NEBRASKA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	24.2339148	21.61804622	Pass
4938	 	ILLINOIS CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	22.51327007	15.85264478	Pass
4939	 	INDIANA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	17.14081918	9.938587153	Pass
4940	 	MINNESOTA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	35.03807781	26.32535379	Pass
4941	 	OHIO CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	16.47889627	12.32006916	Pass
4942	 	WISCONSIN CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	23.39751075	19.24459699	Pass
4943	 	OKLAHOMA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	27.44303106	18.0050388	Pass
4944	 	NEW HAMPSHIRE CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	10.3722359	2.717964964	Pass
4945	 	CONNECTICUT CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	5.710486762	1.550062412	Pass
4946	 	VERMONT CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	9.796952814	2.798408067	Pass
4947	 	MAINE CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	18.33789162	11.38640938	Pass
4948	 	MASSACHUSETTS CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	10.89380298	3.739326171	Pass
4949	 	RHODE ISLAND CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.444682415	0.597030695	Pass
4950	 	MARYLAND CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	15.36314594	3.423773804	Pass
4951	 	DELAWARE CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	4.467250977	0.729159392	Pass
4952	 	NEW YORK STATE CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	26.23306225	15.91606195	Pass
4953	 	NEW JERSEY CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	8.830462847	2.770865277	Pass
4954	 	ALABAMA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	17.5598891	13.1998393	Pass
4955	 	MISSISSIPPI CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	23.66263689	12.1379666	Pass
4956	 	LOUISIANA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	26.11469424	13.88597661	Pass
4957	 	MICHIGAN CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	20.4601541	18.08203444	Pass
4958	 	ST. JOHNS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.198636201	0.066534536	Pass
4959	 	ST. JOHNS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.279802946	0.003263889	Pass
4960	 	ST. JOHNS CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.63380798	0.086606272	Pass
4961	 	ST. JOHNS CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.687537852	0.010430903	Pass
4962	 	ST. JOHNS CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.914505936	0.031871875	Pass
4963	 	PRESIDIO CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.003756265	0.047003179	Pass
4964	 	PRESIDIO CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	6.21957704	1.788476442	Pass
4965	 	BEACH CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.168694964	0.10308198	Pass
4966	GNV	GAINESVILLE CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	0.274494587	0.003577295	Fail
4967	ORL	ORLANDO CLASS D	TNI	1600	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.467201184	0.014806876	Fail
4968	ORL	ORLANDO CLASS E2	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	H24	 	 	 	0.467201184	0.014806876	Fail
4969	 	TEXAS CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	54.08219647	65.53885731	Pass
4970	 	EL CENTRO NAF CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.493653668	0.019184839	Pass
4971	 	EL CENTRO NAF CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.927877104	0.188560737	Pass
4972	 	SHELTON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.86412377	0.032555073	Pass
4973	ORL	ORLANDO CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	0.452015808	0.010184199	Fail
4974	 	OKLAHOMA CITY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.744971982	0.300029369	Pass
4975	PWA	OKLAHOMA CITY WILEY POST AIRPORT CLASS D	TI	3800	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.502324531	0.019406208	Fail
4976	PWA	OKLAHOMA CITY WILEY POST AIRPORT CLASS E2	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.502324531	0.019406208	Fail
4977	 	SHAWNEE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.15736543	0.141068973	Pass
4978	 	SHAWNEE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.749088668	0.043963476	Pass
4979	 	ANTLERS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.729650572	0.041825617	Pass
4980	 	LITTLE ROCK CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.865226838	0.638577562	Pass
4981	 	DE QUINCY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.848979307	0.056916375	Pass
4982	 	MINDEN CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.745382546	0.043751978	Pass
4983	 	SLIDELL CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.982919148	0.058344637	Pass
4984	 	BELLE FOURCHE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.837180511	0.050634576	Pass
4985	 	MADISON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.972632925	0.057441679	Pass
4986	 	MOBRIDGE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.830829209	0.052449484	Pass
4987	 	VERMILLION CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.794667041	0.048537955	Pass
4988	LAN	LANSING CLASS C	TI	4900	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.620910019	0.029630609	Fail
4989	LAN	LANSING CLASS C	TI	4900	FT	MSL	 	2100	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	1.241839015	0.118529452	Pass
4990	CHO	CHARLOTTESVILLE CLASS D	TI	3100	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.500606674	0.019531423	Fail
4991	CHO	CHARLOTTESVILLE CLASS E2	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.500606674	0.019531423	Fail
4992	CHO	CHARLOTTESVILLE CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	0.268198147	0.003098656	Fail
4993	 	CHARLOTTESVILLE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.018486499	0.07512502	Pass
4994	 	CLOVIS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.194748152	0.511438418	Pass
4995	OGD	OGDEN-HINCKLEY AIRPORT CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	1.010401764	0.049206473	Fail
4996	 	LISBON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.839348426	0.053298962	Pass
4997	BIL	BILLINGS CLASS C	TI	7700	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.640961537	0.031177593	Fail
4998	BIL	BILLINGS CLASS C	TI	7700	FT	MSL	 	4900	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	1.281942859	0.124717776	Pass
4999	 	WASATCH CLASS E6	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E6	E	CIV	 	L	 	1	0	H24	 	 	 	19.51558091	18.02865231	Pass
5000	 	SAN JOSE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.800809793	0.206655104	Pass
5001	 	SAN JOSE CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.120730679	0.476875486	Pass
5002	 	FLORIDA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	31.49978731	19.25643525	Pass
5003	 	HARLAN CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.534288895	0.184011403	Pass
5004	 	PENNSYLVANIA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	17.83584435	12.74728387	Pass
5005	 	KETCHUM CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.706475514	0.039039411	Pass
5006	END	ENID CLASS E2	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.507254525	0.019398492	Fail
5007	 	ENID CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.825852551	0.199237949	Pass
5008	END	VANCE AFB CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	0.146316084	0.000943362	Fail
5009	WDG	ENID CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	0.308437179	0.004507701	Fail
5010	WDG	ENID CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	0.307938624	0.004496087	Fail
5011	END	VANCE AFB CLASS D	TI	3800	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.603134855	0.025342677	Fail
5012	WDG	ENID CLASS D	TI	3800	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.507254525	0.019398492	Fail
5013	ALW	WALLA WALLA CLASS D	TI	3700	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.553000793	0.023175603	Fail
5014	ALW	WALLA WALLA CLASS E2	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.553000793	0.023175603	Fail
5015	ALW	WALLA WALLA CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	0.526958439	0.014473437	Fail
5016	 	WALLA WALLA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.81020317	0.028469682	Pass
5017	 	COLDWATER CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.88759734	0.061533696	Pass
5018	POU	POUGHKEEPSIE CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	0.706751817	0.026403986	Fail
5019	POU	POUGHKEEPSIE CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	0.220184943	0.002272945	Fail
5020	 	MORIARTY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.873263989	0.059830189	Pass
5021	 	INTERNATIONAL FALLS CLASS E6	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E6	E	CIV	 	L	 	1	0	H24	 	 	 	3.10636595	0.183341411	Pass
5022	 	INTERNATIONAL FALLS CLASS E6	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E6	E	CIV	 	L	 	1	0	H24	 	 	 	8.94242571	0.56318728	Pass
5023	 	LOMPOC CLASS E6	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E6	E	CIV	 	L	 	1	0	H24	 	 	 	1.270845371	0.057429305	Pass
5024	APN	ALPENA CLASS E2	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.546799272	0.022765946	Fail
5025	 	DEER LODGE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.774252287	0.045365492	Pass
5026	 	DEER LODGE CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	5.173624917	1.51125	Pass
5027	 	LAKE CITY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.79124155	0.049451922	Pass
5028	LCQ	LAKE CITY CLASS D	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.474736543	0.01780144	Fail
5029	LCQ	LAKE CITY CLASS E2	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.474736543	0.01780144	Fail
5030	 	HARVEY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.826663777	0.051334309	Pass
5031	 	HARVEY CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	4.376307448	0.989763147	Pass
5032	 	HARVEY CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.230813895	0.063428565	Pass
5033	 	ROLLA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.970431979	0.069950741	Pass
5034	 	ROLLA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.625029491	0.53498016	Pass
5035	MKL	JACKSON CLASS E4	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E4	E	CIV	 	L	 	1	0	H24	 	 	 	0.392406583	0.006154571	Fail
5036	 	JACKSON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.818595155	0.052513216	Pass
5037	MKL	JACKSON CLASS D	TI	2900	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.491148391	0.018903428	Fail
5038	MKL	JACKSON CLASS E2	AA	-9998	 	 	 	0	FT	SFC	CLASS	CLASS_E2	E	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.491148391	0.018903428	Fail
5039	 	DANVILLE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.28175712	0.12887233	Pass
5040	 	OXNARD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.767619101	0.139782079	Pass
5041	 	OXNARD CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	4.850995815	0.764214123	Pass
5042	 	OXNARD CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.764523101	0.420650368	Pass
5043	 	OXNARD CLASS E5	AA	-9998	 	 	 	5000	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.761661448	0.15019476	Pass
5044	 	PLACIDA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.733489077	0.042622949	Pass
5045	 	SPRINGFIELD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.582810935	0.097621516	Pass
5046	 	HORSESHOE BEND CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.704791282	0.038879401	Pass
5047	 	HOLLIS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.697304412	0.038166189	Pass
5048	TPA	TAMPA CLASS B	TI	10000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_B	B	CIV	 	L	AREA A	1	0	H24	 	 	 	0.555118101	0.024131335	Fail
